date,year,month,day,hour,d1,d2
2016-03-23,2016,3,23,9,18,25
2016-03-23,2016,3,23,10,12,21
2016-03-23,2016,3,23,11,13,17
2016-03-23,2016,3,23,13,11,10
2016-03-23,2016,3,23,14,14,18
2016-03-23,2016,3,23,15,18,10
2016-03-23,2016,3,23,16,37,16
2016-03-23,2016,3,23,17,68,26
2016-03-23,2016,3,23,18,47,14
2016-03-23,2016,3,23,19,18,8
2016-03-23,2016,3,23,20,7,0
2016-03-23,2016,3,23,21,1,0
2016-03-23,2016,3,23,22,3,0
2016-03-23,2016,3,23,23,0,0
2016-03-23,2016,3,23,24,9,5
2016-03-24,2016,3,24,0,1,0
2016-03-24,2016,3,24,1,0,0
2016-03-24,2016,3,24,2,0,0
2016-03-24,2016,3,24,3,0,0
2016-03-24,2016,3,24,4,1,2
2016-03-24,2016,3,24,5,0,8
2016-03-24,2016,3,24,6,7,24
2016-03-24,2016,3,24,7,10,41
2016-03-24,2016,3,24,8,24,42
2016-03-24,2016,3,24,9,22,29
2016-03-24,2016,3,24,10,19,14
2016-03-24,2016,3,24,11,12,16
2016-03-24,2016,3,24,13,22,21
2016-03-24,2016,3,24,14,19,24
2016-03-24,2016,3,24,15,26,28
2016-03-24,2016,3,24,16,46,12
2016-03-24,2016,3,24,17,82,36
2016-03-24,2016,3,24,18,57,29
2016-03-24,2016,3,24,19,20,21
2016-03-24,2016,3,24,20,5,3
2016-03-24,2016,3,24,21,0,0
2016-03-24,2016,3,24,22,2,0
2016-03-24,2016,3,24,23,2,0
2016-03-24,2016,3,24,24,23,22
2016-03-25,2016,3,25,0,2,2
2016-03-25,2016,3,25,1,0,1
2016-03-25,2016,3,25,2,1,0
2016-03-25,2016,3,25,3,0,0
2016-03-25,2016,3,25,4,0,4
2016-03-25,2016,3,25,5,1,3
2016-03-25,2016,3,25,6,5,21
2016-03-25,2016,3,25,7,16,34
2016-03-25,2016,3,25,8,12,45
2016-03-25,2016,3,25,9,24,26
2016-03-25,2016,3,25,10,25,26
2016-03-25,2016,3,25,11,22,23
2016-03-25,2016,3,25,13,29,28
2016-03-25,2016,3,25,14,39,38
2016-03-25,2016,3,25,15,62,41
2016-03-25,2016,3,25,16,64,38
2016-03-25,2016,3,25,17,85,41
2016-03-25,2016,3,25,18,46,26
2016-03-25,2016,3,25,19,20,5
2016-03-25,2016,3,25,20,5,3
2016-03-25,2016,3,25,21,3,1
2016-03-25,2016,3,25,22,4,0
2016-03-25,2016,3,25,23,1,0
2016-03-25,2016,3,25,24,32,33
2016-03-26,2016,3,26,0,1,1
2016-03-26,2016,3,26,1,1,0
2016-03-26,2016,3,26,2,0,0
2016-03-26,2016,3,26,3,0,0
2016-03-26,2016,3,26,4,0,1
2016-03-26,2016,3,26,5,2,2
2016-03-26,2016,3,26,6,5,4
2016-03-26,2016,3,26,7,15,13
2016-03-26,2016,3,26,8,41,29
2016-03-26,2016,3,26,9,71,35
2016-03-26,2016,3,26,10,112,73
2016-03-26,2016,3,26,11,108,106
2016-03-26,2016,3,26,13,177,134
2016-03-26,2016,3,26,14,122,162
2016-03-26,2016,3,26,15,131,143
2016-03-26,2016,3,26,16,100,121
2016-03-26,2016,3,26,17,55,100
2016-03-26,2016,3,26,18,25,52
2016-03-26,2016,3,26,19,21,19
2016-03-26,2016,3,26,20,1,10
2016-03-26,2016,3,26,21,1,3
2016-03-26,2016,3,26,22,2,2
2016-03-26,2016,3,26,23,1,0
2016-03-26,2016,3,26,24,133,99
2016-03-27,2016,3,27,0,1,0
2016-03-27,2016,3,27,1,3,0
2016-03-27,2016,3,27,2,0,0
2016-03-27,2016,3,27,3,1,0
2016-03-27,2016,3,27,4,1,0
2016-03-27,2016,3,27,5,0,0
2016-03-27,2016,3,27,6,0,1
2016-03-27,2016,3,27,7,6,4
2016-03-27,2016,3,27,8,12,12
2016-03-27,2016,3,27,9,15,11
2016-03-27,2016,3,27,10,11,5
2016-03-27,2016,3,27,11,15,2
2016-03-27,2016,3,27,13,15,10
2016-03-27,2016,3,27,14,20,24
2016-03-27,2016,3,27,15,8,16
2016-03-27,2016,3,27,16,13,9
2016-03-27,2016,3,27,17,7,7
2016-03-27,2016,3,27,18,6,5
2016-03-27,2016,3,27,19,4,5
2016-03-27,2016,3,27,20,4,1
2016-03-27,2016,3,27,21,3,1
2016-03-27,2016,3,27,22,1,2
2016-03-27,2016,3,27,23,0,1
2016-03-27,2016,3,27,24,12,7
2016-03-28,2016,3,28,0,1,0
2016-03-28,2016,3,28,1,0,0
2016-03-28,2016,3,28,2,0,0
2016-03-28,2016,3,28,3,0,0
2016-03-28,2016,3,28,4,0,6
2016-03-28,2016,3,28,5,1,7
2016-03-28,2016,3,28,6,5,22
2016-03-28,2016,3,28,7,16,56
2016-03-28,2016,3,28,8,20,59
2016-03-28,2016,3,28,9,20,27
2016-03-28,2016,3,28,10,16,12
2016-03-28,2016,3,28,11,7,6
2016-03-28,2016,3,28,13,24,13
2016-03-28,2016,3,28,14,19,23
2016-03-28,2016,3,28,15,35,12
2016-03-28,2016,3,28,16,61,21
2016-03-28,2016,3,28,17,95,39
2016-03-28,2016,3,28,18,83,37
2016-03-28,2016,3,28,19,25,30
2016-03-28,2016,3,28,20,7,11
2016-03-28,2016,3,28,21,2,2
2016-03-28,2016,3,28,22,4,0
2016-03-28,2016,3,28,23,1,0
2016-03-28,2016,3,28,24,12,18
2016-03-29,2016,3,29,0,0,0
2016-03-29,2016,3,29,1,0,0
2016-03-29,2016,3,29,2,0,0
2016-03-29,2016,3,29,3,1,0
2016-03-29,2016,3,29,4,0,6
2016-03-29,2016,3,29,5,2,13
2016-03-29,2016,3,29,6,6,28
2016-03-29,2016,3,29,7,14,70
2016-03-29,2016,3,29,8,18,85
2016-03-29,2016,3,29,9,33,28
2016-03-29,2016,3,29,10,17,20
2016-03-29,2016,3,29,11,28,26
2016-03-29,2016,3,29,13,37,27
2016-03-29,2016,3,29,14,29,40
2016-03-29,2016,3,29,15,59,32
2016-03-29,2016,3,29,16,94,45
2016-03-29,2016,3,29,17,157,62
2016-03-29,2016,3,29,18,114,73
2016-03-29,2016,3,29,19,34,40
2016-03-29,2016,3,29,20,5,13
2016-03-29,2016,3,29,21,3,5
2016-03-29,2016,3,29,22,3,1
2016-03-29,2016,3,29,23,2,1
2016-03-29,2016,3,29,24,25,39
2016-03-30,2016,3,30,0,0,0
2016-03-30,2016,3,30,1,1,0
2016-03-30,2016,3,30,2,1,0
2016-03-30,2016,3,30,3,0,1
2016-03-30,2016,3,30,4,0,3
2016-03-30,2016,3,30,5,3,13
2016-03-30,2016,3,30,6,11,27
2016-03-30,2016,3,30,7,23,75
2016-03-30,2016,3,30,8,28,81
2016-03-30,2016,3,30,9,18,45
2016-03-30,2016,3,30,10,27,32
2016-03-30,2016,3,30,11,38,31
2016-03-30,2016,3,30,13,58,38
2016-03-30,2016,3,30,14,44,52
2016-03-30,2016,3,30,15,66,53
2016-03-30,2016,3,30,16,95,68
2016-03-30,2016,3,30,17,150,72
2016-03-30,2016,3,30,18,126,76
2016-03-30,2016,3,30,19,37,44
2016-03-30,2016,3,30,20,10,13
2016-03-30,2016,3,30,21,5,7
2016-03-30,2016,3,30,22,5,1
2016-03-30,2016,3,30,23,2,0
2016-03-30,2016,3,30,24,24,22
2016-03-31,2016,3,31,0,1,0
2016-03-31,2016,3,31,1,0,0
2016-03-31,2016,3,31,2,0,0
2016-03-31,2016,3,31,3,0,0
2016-03-31,2016,3,31,4,0,2
2016-03-31,2016,3,31,5,4,11
2016-03-31,2016,3,31,6,11,28
2016-03-31,2016,3,31,7,32,70
2016-03-31,2016,3,31,8,38,84
2016-03-31,2016,3,31,9,40,48
2016-03-31,2016,3,31,10,32,33
2016-03-31,2016,3,31,11,34,26
2016-03-31,2016,3,31,13,40,36
2016-03-31,2016,3,31,14,46,58
2016-03-31,2016,3,31,15,47,57
2016-03-31,2016,3,31,16,83,53
2016-03-31,2016,3,31,17,154,80
2016-03-31,2016,3,31,18,116,78
2016-03-31,2016,3,31,19,48,62
2016-03-31,2016,3,31,20,9,19
2016-03-31,2016,3,31,21,3,3
2016-03-31,2016,3,31,22,8,0
2016-03-31,2016,3,31,23,0,1
2016-03-31,2016,3,31,24,45,42
2016-04-01,2016,4,1,0,1,0
2016-04-01,2016,4,1,1,0,0
2016-04-01,2016,4,1,2,0,0
2016-04-01,2016,4,1,3,0,0
2016-04-01,2016,4,1,4,0,2
2016-04-01,2016,4,1,5,3,10
2016-04-01,2016,4,1,6,14,21
2016-04-01,2016,4,1,7,23,75
2016-04-01,2016,4,1,8,33,80
2016-04-01,2016,4,1,9,34,58
2016-04-01,2016,4,1,10,46,37
2016-04-01,2016,4,1,11,43,41
2016-04-01,2016,4,1,13,111,66
2016-04-01,2016,4,1,14,68,53
2016-04-01,2016,4,1,15,85,68
2016-04-01,2016,4,1,16,127,78
2016-04-01,2016,4,1,17,145,80
2016-04-01,2016,4,1,18,91,71
2016-04-01,2016,4,1,19,38,42
2016-04-01,2016,4,1,20,12,17
2016-04-01,2016,4,1,21,1,3
2016-04-01,2016,4,1,22,5,2
2016-04-01,2016,4,1,23,1,0
2016-04-01,2016,4,1,24,58,55
2016-04-02,2016,4,2,0,1,0
2016-04-02,2016,4,2,1,0,0
2016-04-02,2016,4,2,2,0,0
2016-04-02,2016,4,2,3,0,0
2016-04-02,2016,4,2,4,0,0
2016-04-02,2016,4,2,5,4,2
2016-04-02,2016,4,2,6,7,7
2016-04-02,2016,4,2,7,19,14
2016-04-02,2016,4,2,8,47,31
2016-04-02,2016,4,2,9,69,45
2016-04-02,2016,4,2,10,91,75
2016-04-02,2016,4,2,11,116,62
2016-04-02,2016,4,2,13,117,100
2016-04-02,2016,4,2,14,89,118
2016-04-02,2016,4,2,15,131,135
2016-04-02,2016,4,2,16,96,122
2016-04-02,2016,4,2,17,58,83
2016-04-02,2016,4,2,18,46,60
2016-04-02,2016,4,2,19,22,43
2016-04-02,2016,4,2,20,13,3
2016-04-02,2016,4,2,21,6,5
2016-04-02,2016,4,2,22,3,0
2016-04-02,2016,4,2,23,4,2
2016-04-02,2016,4,2,24,148,73
2016-04-03,2016,4,3,0,1,0
2016-04-03,2016,4,3,1,0,0
2016-04-03,2016,4,3,2,0,0
2016-04-03,2016,4,3,3,0,0
2016-04-03,2016,4,3,4,0,2
2016-04-03,2016,4,3,5,1,2
2016-04-03,2016,4,3,6,2,53
2016-04-03,2016,4,3,7,20,86
2016-04-03,2016,4,3,8,49,29
2016-04-03,2016,4,3,9,126,41
2016-04-03,2016,4,3,10,197,62
2016-04-03,2016,4,3,11,176,93
2016-04-03,2016,4,3,13,118,104
2016-04-03,2016,4,3,14,145,182
2016-04-03,2016,4,3,15,118,126
2016-04-03,2016,4,3,16,82,125
2016-04-03,2016,4,3,17,86,97
2016-04-03,2016,4,3,18,35,71
2016-04-03,2016,4,3,19,22,14
2016-04-03,2016,4,3,20,2,8
2016-04-03,2016,4,3,21,2,3
2016-04-03,2016,4,3,22,0,0
2016-04-03,2016,4,3,23,1,1
2016-04-03,2016,4,3,24,156,105
2016-04-04,2016,4,4,0,0,0
2016-04-04,2016,4,4,1,0,0
2016-04-04,2016,4,4,2,0,0
2016-04-04,2016,4,4,3,0,0
2016-04-04,2016,4,4,4,0,6
2016-04-04,2016,4,4,5,1,7
2016-04-04,2016,4,4,6,4,21
2016-04-04,2016,4,4,7,10,44
2016-04-04,2016,4,4,8,15,45
2016-04-04,2016,4,4,9,25,35
2016-04-04,2016,4,4,10,22,19
2016-04-04,2016,4,4,11,6,19
2016-04-04,2016,4,4,13,11,23
2016-04-04,2016,4,4,14,19,11
2016-04-04,2016,4,4,15,18,8
2016-04-04,2016,4,4,16,43,21
2016-04-04,2016,4,4,17,84,23
2016-04-04,2016,4,4,18,58,22
2016-04-04,2016,4,4,19,19,10
2016-04-04,2016,4,4,20,11,7
2016-04-04,2016,4,4,21,1,2
2016-04-04,2016,4,4,22,3,0
2016-04-04,2016,4,4,23,1,0
2016-04-04,2016,4,4,24,11,15
2016-04-05,2016,4,5,0,0,0
2016-04-05,2016,4,5,1,0,0
2016-04-05,2016,4,5,2,0,0
2016-04-05,2016,4,5,3,0,0
2016-04-05,2016,4,5,4,3,1
2016-04-05,2016,4,5,5,2,8
2016-04-05,2016,4,5,6,4,18
2016-04-05,2016,4,5,7,15,72
2016-04-05,2016,4,5,8,20,67
2016-04-05,2016,4,5,9,28,36
2016-04-05,2016,4,5,10,20,31
2016-04-05,2016,4,5,11,16,18
2016-04-05,2016,4,5,13,23,23
2016-04-05,2016,4,5,14,20,12
2016-04-05,2016,4,5,15,27,16
2016-04-05,2016,4,5,16,62,28
2016-04-05,2016,4,5,17,102,35
2016-04-05,2016,4,5,18,71,42
2016-04-05,2016,4,5,19,29,27
2016-04-05,2016,4,5,20,12,17
2016-04-05,2016,4,5,21,3,0
2016-04-05,2016,4,5,22,2,1
2016-04-05,2016,4,5,23,1,0
2016-04-05,2016,4,5,24,9,13
2016-04-06,2016,4,6,0,2,0
2016-04-06,2016,4,6,1,0,0
2016-04-06,2016,4,6,2,1,0
2016-04-06,2016,4,6,3,0,0
2016-04-06,2016,4,6,4,1,5
2016-04-06,2016,4,6,5,1,6
2016-04-06,2016,4,6,6,11,36
2016-04-06,2016,4,6,7,30,59
2016-04-06,2016,4,6,8,26,92
2016-04-06,2016,4,6,9,35,37
2016-04-06,2016,4,6,10,32,38
2016-04-06,2016,4,6,11,32,45
2016-04-06,2016,4,6,13,32,51
2016-04-06,2016,4,6,14,43,33
2016-04-06,2016,4,6,15,51,36
2016-04-06,2016,4,6,16,97,50
2016-04-06,2016,4,6,17,137,92
2016-04-06,2016,4,6,18,136,67
2016-04-06,2016,4,6,19,55,48
2016-04-06,2016,4,6,20,14,9
2016-04-06,2016,4,6,21,2,10
2016-04-06,2016,4,6,22,4,2
2016-04-06,2016,4,6,23,3,0
2016-04-06,2016,4,6,24,25,34
2016-04-07,2016,4,7,0,4,0
2016-04-07,2016,4,7,1,0,0
2016-04-07,2016,4,7,2,0,0
2016-04-07,2016,4,7,3,0,0
2016-04-07,2016,4,7,4,0,6
2016-04-07,2016,4,7,5,5,11
2016-04-07,2016,4,7,6,11,37
2016-04-07,2016,4,7,7,27,89
2016-04-07,2016,4,7,8,21,86
2016-04-07,2016,4,7,9,40,62
2016-04-07,2016,4,7,10,45,33
2016-04-07,2016,4,7,11,66,60
2016-04-07,2016,4,7,13,59,52
2016-04-07,2016,4,7,14,57,57
2016-04-07,2016,4,7,15,84,53
2016-04-07,2016,4,7,16,113,68
2016-04-07,2016,4,7,17,178,113
2016-04-07,2016,4,7,18,149,90
2016-04-07,2016,4,7,19,65,72
2016-04-07,2016,4,7,20,19,14
2016-04-07,2016,4,7,21,18,5
2016-04-07,2016,4,7,22,3,4
2016-04-07,2016,4,7,23,1,0
2016-04-07,2016,4,7,24,53,55
2016-04-08,2016,4,8,0,2,0
2016-04-08,2016,4,8,1,0,0
2016-04-08,2016,4,8,2,0,0
2016-04-08,2016,4,8,3,0,0
2016-04-08,2016,4,8,4,0,0
2016-04-08,2016,4,8,5,4,8
2016-04-08,2016,4,8,6,8,29
2016-04-08,2016,4,8,7,33,66
2016-04-08,2016,4,8,8,23,73
2016-04-08,2016,4,8,9,35,43
2016-04-08,2016,4,8,10,41,34
2016-04-08,2016,4,8,11,38,46
2016-04-08,2016,4,8,13,56,52
2016-04-08,2016,4,8,14,46,58
2016-04-08,2016,4,8,15,65,47
2016-04-08,2016,4,8,16,91,67
2016-04-08,2016,4,8,17,113,58
2016-04-08,2016,4,8,18,77,58
2016-04-08,2016,4,8,19,43,53
2016-04-08,2016,4,8,20,8,15
2016-04-08,2016,4,8,21,4,0
2016-04-08,2016,4,8,22,7,5
2016-04-08,2016,4,8,23,0,1
2016-04-08,2016,4,8,24,59,43
2016-04-09,2016,4,9,0,5,0
2016-04-09,2016,4,9,1,1,0
2016-04-09,2016,4,9,2,0,0
2016-04-09,2016,4,9,3,0,1
2016-04-09,2016,4,9,4,0,1
2016-04-09,2016,4,9,5,0,2
2016-04-09,2016,4,9,6,5,5
2016-04-09,2016,4,9,7,29,12
2016-04-09,2016,4,9,8,70,41
2016-04-09,2016,4,9,9,91,62
2016-04-09,2016,4,9,10,130,69
2016-04-09,2016,4,9,11,167,124
2016-04-09,2016,4,9,13,142,125
2016-04-09,2016,4,9,14,151,121
2016-04-09,2016,4,9,15,134,156
2016-04-09,2016,4,9,16,94,116
2016-04-09,2016,4,9,17,88,95
2016-04-09,2016,4,9,18,29,79
2016-04-09,2016,4,9,19,19,45
2016-04-09,2016,4,9,20,10,25
2016-04-09,2016,4,9,21,5,0
2016-04-09,2016,4,9,22,2,3
2016-04-09,2016,4,9,23,1,1
2016-04-09,2016,4,9,24,127,111
2016-04-10,2016,4,10,0,1,0
2016-04-10,2016,4,10,1,0,0
2016-04-10,2016,4,10,2,1,0
2016-04-10,2016,4,10,3,0,1
2016-04-10,2016,4,10,4,1,0
2016-04-10,2016,4,10,5,0,1
2016-04-10,2016,4,10,6,7,4
2016-04-10,2016,4,10,7,20,10
2016-04-10,2016,4,10,8,40,30
2016-04-10,2016,4,10,9,73,44
2016-04-10,2016,4,10,10,89,67
2016-04-10,2016,4,10,11,106,91
2016-04-10,2016,4,10,13,93,93
2016-04-10,2016,4,10,14,120,115
2016-04-10,2016,4,10,15,91,78
2016-04-10,2016,4,10,16,68,103
2016-04-10,2016,4,10,17,37,68
2016-04-10,2016,4,10,18,36,36
2016-04-10,2016,4,10,19,15,37
2016-04-10,2016,4,10,20,11,10
2016-04-10,2016,4,10,21,4,3
2016-04-10,2016,4,10,22,1,1
2016-04-10,2016,4,10,23,2,1
2016-04-10,2016,4,10,24,98,93
2016-04-11,2016,4,11,0,3,0
2016-04-11,2016,4,11,1,0,1
2016-04-11,2016,4,11,2,0,0
2016-04-11,2016,4,11,3,0,0
2016-04-11,2016,4,11,4,0,3
2016-04-11,2016,4,11,5,0,14
2016-04-11,2016,4,11,6,6,27
2016-04-11,2016,4,11,7,14,59
2016-04-11,2016,4,11,8,14,61
2016-04-11,2016,4,11,9,24,26
2016-04-11,2016,4,11,10,16,26
2016-04-11,2016,4,11,11,12,16
2016-04-11,2016,4,11,13,20,25
2016-04-11,2016,4,11,14,28,32
2016-04-11,2016,4,11,15,31,13
2016-04-11,2016,4,11,16,65,21
2016-04-11,2016,4,11,17,85,27
2016-04-11,2016,4,11,18,81,42
2016-04-11,2016,4,11,19,40,20
2016-04-11,2016,4,11,20,14,5
2016-04-11,2016,4,11,21,5,4
2016-04-11,2016,4,11,22,3,1
2016-04-11,2016,4,11,23,0,3
2016-04-11,2016,4,11,24,35,19
2016-04-12,2016,4,12,0,3,0
2016-04-12,2016,4,12,1,0,0
2016-04-12,2016,4,12,2,0,0
2016-04-12,2016,4,12,3,0,0
2016-04-12,2016,4,12,4,0,1
2016-04-12,2016,4,12,5,4,8
2016-04-12,2016,4,12,6,7,22
2016-04-12,2016,4,12,7,16,52
2016-04-12,2016,4,12,8,24,60
2016-04-12,2016,4,12,9,18,37
2016-04-12,2016,4,12,10,25,19
2016-04-12,2016,4,12,11,12,18
2016-04-12,2016,4,12,13,12,14
2016-04-12,2016,4,12,14,23,24
2016-04-12,2016,4,12,15,24,10
2016-04-12,2016,4,12,16,22,10
2016-04-12,2016,4,12,17,29,30
2016-04-12,2016,4,12,18,38,15
2016-04-12,2016,4,12,19,16,5
2016-04-12,2016,4,12,20,5,1
2016-04-12,2016,4,12,21,2,0
2016-04-12,2016,4,12,22,0,0
2016-04-12,2016,4,12,23,1,0
2016-04-12,2016,4,12,24,19,18
2016-04-13,2016,4,13,0,1,0
2016-04-13,2016,4,13,1,0,0
2016-04-13,2016,4,13,2,1,0
2016-04-13,2016,4,13,3,0,0
2016-04-13,2016,4,13,4,0,5
2016-04-13,2016,4,13,5,2,8
2016-04-13,2016,4,13,6,7,20
2016-04-13,2016,4,13,7,11,58
2016-04-13,2016,4,13,8,17,64
2016-04-13,2016,4,13,9,24,27
2016-04-13,2016,4,13,10,22,17
2016-04-13,2016,4,13,11,22,24
2016-04-13,2016,4,13,13,10,26
2016-04-13,2016,4,13,14,31,17
2016-04-13,2016,4,13,15,33,14
2016-04-13,2016,4,13,16,53,28
2016-04-13,2016,4,13,17,116,46
2016-04-13,2016,4,13,18,75,35
2016-04-13,2016,4,13,19,30,38
2016-04-13,2016,4,13,20,15,10
2016-04-13,2016,4,13,21,8,6
2016-04-13,2016,4,13,22,5,2
2016-04-13,2016,4,13,23,3,1
2016-04-13,2016,4,13,24,23,27
2016-04-14,2016,4,14,0,2,0
2016-04-14,2016,4,14,1,0,0
2016-04-14,2016,4,14,2,0,0
2016-04-14,2016,4,14,3,1,2
2016-04-14,2016,4,14,4,1,2
2016-04-14,2016,4,14,5,4,5
2016-04-14,2016,4,14,6,9,17
2016-04-14,2016,4,14,7,19,54
2016-04-14,2016,4,14,8,23,51
2016-04-14,2016,4,14,9,25,33
2016-04-14,2016,4,14,10,12,25
2016-04-14,2016,4,14,11,22,21
2016-04-14,2016,4,14,13,26,16
2016-04-14,2016,4,14,14,39,43
2016-04-14,2016,4,14,15,44,26
2016-04-14,2016,4,14,16,60,32
2016-04-14,2016,4,14,17,123,64
2016-04-14,2016,4,14,18,72,53
2016-04-14,2016,4,14,19,45,33
2016-04-14,2016,4,14,20,5,9
2016-04-14,2016,4,14,21,5,3
2016-04-14,2016,4,14,22,7,0
2016-04-14,2016,4,14,23,0,0
2016-04-14,2016,4,14,24,28,26
2016-04-15,2016,4,15,0,1,1
2016-04-15,2016,4,15,1,1,0
2016-04-15,2016,4,15,2,0,0
2016-04-15,2016,4,15,3,0,0
2016-04-15,2016,4,15,4,1,0
2016-04-15,2016,4,15,5,6,8
2016-04-15,2016,4,15,6,8,30
2016-04-15,2016,4,15,7,24,52
2016-04-15,2016,4,15,8,20,57
2016-04-15,2016,4,15,9,19,31
2016-04-15,2016,4,15,10,19,26
2016-04-15,2016,4,15,11,25,26
2016-04-15,2016,4,15,13,20,36
2016-04-15,2016,4,15,14,34,27
2016-04-15,2016,4,15,15,37,24
2016-04-15,2016,4,15,16,61,34
2016-04-15,2016,4,15,17,81,37
2016-04-15,2016,4,15,18,56,47
2016-04-15,2016,4,15,19,28,17
2016-04-15,2016,4,15,20,6,2
2016-04-15,2016,4,15,21,6,2
2016-04-15,2016,4,15,22,4,0
2016-04-15,2016,4,15,23,5,0
2016-04-15,2016,4,15,24,36,21
2016-04-16,2016,4,16,0,2,1
2016-04-16,2016,4,16,1,0,0
2016-04-16,2016,4,16,2,0,0
2016-04-16,2016,4,16,3,0,0
2016-04-16,2016,4,16,4,1,0
2016-04-16,2016,4,16,5,1,1
2016-04-16,2016,4,16,6,7,6
2016-04-16,2016,4,16,7,28,14
2016-04-16,2016,4,16,8,72,40
2016-04-16,2016,4,16,9,106,55
2016-04-16,2016,4,16,10,122,76
2016-04-16,2016,4,16,11,159,102
2016-04-16,2016,4,16,13,181,115
2016-04-16,2016,4,16,14,125,144
2016-04-16,2016,4,16,15,117,132
2016-04-16,2016,4,16,16,115,134
2016-04-16,2016,4,16,17,79,127
2016-04-16,2016,4,16,18,53,75
2016-04-16,2016,4,16,19,32,45
2016-04-16,2016,4,16,20,7,21
2016-04-16,2016,4,16,21,7,1
2016-04-16,2016,4,16,22,3,3
2016-04-16,2016,4,16,23,0,1
2016-04-16,2016,4,16,24,126,125
2016-04-17,2016,4,17,0,0,1
2016-04-17,2016,4,17,1,0,0
2016-04-17,2016,4,17,2,0,0
2016-04-17,2016,4,17,3,0,0
2016-04-17,2016,4,17,4,0,0
2016-04-17,2016,4,17,5,0,0
2016-04-17,2016,4,17,6,7,9
2016-04-17,2016,4,17,7,22,15
2016-04-17,2016,4,17,8,61,44
2016-04-17,2016,4,17,9,64,49
2016-04-17,2016,4,17,10,154,114
2016-04-17,2016,4,17,11,171,128
2016-04-17,2016,4,17,13,144,143
2016-04-17,2016,4,17,14,188,147
2016-04-17,2016,4,17,15,138,186
2016-04-17,2016,4,17,16,93,167
2016-04-17,2016,4,17,17,96,102
2016-04-17,2016,4,17,18,57,101
2016-04-17,2016,4,17,19,39,41
2016-04-17,2016,4,17,20,10,14
2016-04-17,2016,4,17,21,0,2
2016-04-17,2016,4,17,22,1,1
2016-04-17,2016,4,17,23,0,1
2016-04-17,2016,4,17,24,185,157
2016-04-18,2016,4,18,0,0,0
2016-04-18,2016,4,18,1,0,0
2016-04-18,2016,4,18,2,0,0
2016-04-18,2016,4,18,3,0,0
2016-04-18,2016,4,18,4,0,7
2016-04-18,2016,4,18,5,3,20
2016-04-18,2016,4,18,6,7,47
2016-04-18,2016,4,18,7,34,90
2016-04-18,2016,4,18,8,25,75
2016-04-18,2016,4,18,9,54,52
2016-04-18,2016,4,18,10,32,38
2016-04-18,2016,4,18,11,34,47
2016-04-18,2016,4,18,13,43,36
2016-04-18,2016,4,18,14,52,35
2016-04-18,2016,4,18,15,77,31
2016-04-18,2016,4,18,16,103,67
2016-04-18,2016,4,18,17,134,128
2016-04-18,2016,4,18,18,135,86
2016-04-18,2016,4,18,19,60,77
2016-04-18,2016,4,18,20,32,40
2016-04-18,2016,4,18,21,12,11
2016-04-18,2016,4,18,22,5,5
2016-04-18,2016,4,18,23,1,1
2016-04-18,2016,4,18,24,48,47
2016-04-19,2016,4,19,0,2,0
2016-04-19,2016,4,19,1,0,0
2016-04-19,2016,4,19,2,1,0
2016-04-19,2016,4,19,3,0,0
2016-04-19,2016,4,19,4,0,2
2016-04-19,2016,4,19,5,4,15
2016-04-19,2016,4,19,6,7,51
2016-04-19,2016,4,19,7,47,110
2016-04-19,2016,4,19,8,44,107
2016-04-19,2016,4,19,9,46,61
2016-04-19,2016,4,19,10,43,57
2016-04-19,2016,4,19,11,41,49
2016-04-19,2016,4,19,13,42,38
2016-04-19,2016,4,19,14,73,53
2016-04-19,2016,4,19,15,55,43
2016-04-19,2016,4,19,16,119,74
2016-04-19,2016,4,19,17,152,110
2016-04-19,2016,4,19,18,139,95
2016-04-19,2016,4,19,19,59,85
2016-04-19,2016,4,19,20,21,38
2016-04-19,2016,4,19,21,5,10
2016-04-19,2016,4,19,22,4,1
2016-04-19,2016,4,19,23,1,0
2016-04-19,2016,4,19,24,52,41
2016-04-20,2016,4,20,0,2,0
2016-04-20,2016,4,20,1,2,1
2016-04-20,2016,4,20,2,0,1
2016-04-20,2016,4,20,3,1,0
2016-04-20,2016,4,20,4,2,2
2016-04-20,2016,4,20,5,4,17
2016-04-20,2016,4,20,6,13,46
2016-04-20,2016,4,20,7,29,92
2016-04-20,2016,4,20,8,33,84
2016-04-20,2016,4,20,9,37,68
2016-04-20,2016,4,20,10,44,27
2016-04-20,2016,4,20,11,38,46
2016-04-20,2016,4,20,13,44,46
2016-04-20,2016,4,20,14,51,57
2016-04-20,2016,4,20,15,62,41
2016-04-20,2016,4,20,16,104,71
2016-04-20,2016,4,20,17,157,112
2016-04-20,2016,4,20,18,108,83
2016-04-20,2016,4,20,19,68,61
2016-04-20,2016,4,20,20,25,35
2016-04-20,2016,4,20,21,10,9
2016-04-20,2016,4,20,22,5,6
2016-04-20,2016,4,20,23,1,1
2016-04-20,2016,4,20,24,35,33
2016-04-21,2016,4,21,0,1,0
2016-04-21,2016,4,21,1,2,0
2016-04-21,2016,4,21,2,0,0
2016-04-21,2016,4,21,3,0,0
2016-04-21,2016,4,21,4,0,1
2016-04-21,2016,4,21,5,2,9
2016-04-21,2016,4,21,6,12,29
2016-04-21,2016,4,21,7,31,94
2016-04-21,2016,4,21,8,37,99
2016-04-21,2016,4,21,9,45,55
2016-04-21,2016,4,21,10,34,38
2016-04-21,2016,4,21,11,27,33
